REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Hawaii,2019,14,61,18,1667
States,Idaho,2019,14,17,7,1612
States,Illinois,2019,14,1062,100,49511
States,Indiana,2019,14,103,24,5298
States,Iowa,2019,14,69,20,5427
States,Kansas,2019,14,269,33,14676
States,Kentucky,2019,14,177,29,7559
States,Louisiana,2019,14,2031,96,50337
States,Maine,2019,14,363,53,15090
States,Maryland,2019,14,139,25,8869
States,Massachusetts,2019,14,1202,58,52008
States,Michigan,2019,14,590,85,26403
States,Minnesota,2019,14,161,20,6668
States,Mississippi,2019,14,536,48,17425
States,Missouri,2019,14,112,16,3936
States,Montana,2019,14,115,33,9275
States,Nebraska,2019,14,228,46,9066
States,Nevada,2019,14,193,30,10398
States,New Hampshire,2019,14,45,16,2918
States,New Jersey,2019,14,1129,44,32790
States,New Mexico,2019,14,470,47,19240
States,New York,2019,14,1699,136,61862
States,North Carolina,2019,14,2187,156,108658
States,North Dakota,2019,14,86,11,3552
States,Ohio,2019,14,242,46,16081
States,Oklahoma,2019,14,220,22,7409
States,Oregon,2019,14,726,72,35854
States,Pennsylvania,2019,14,1260,136,55624
States,Rhode Island,2019,14,182,23,6001
States,South Carolina,2019,14,621,25,15118
States,South Dakota,2019,14,202,32,16682
States,Tennessee,2019,14,169,54,7880
States,Texas,2019,14,1226,115,27796
States,Utah,2019,14,637,50,19428
States,Vermont,2019,14,129,16,6006
States,Virginia,2019,14,3277,129,87384
States,Washington,2019,14,80,27,5444
States,West Virginia,2019,14,365,42,14469
States,Wisconsin,2019,14,453,40,17249
States,Wyoming,2019,14,59,15,3317
States,Puerto Rico,2019,14,153,5,2159
States,Virgin Islands,2019,14,5,2,733
States,New York City,2019,14,2441,69,97026
States,Alabama,2019,15,814,82,38422
States,Alaska,2019,15,66,15,3386
States,Arizona,2019,15,591,45,17905
States,Arkansas,2019,15,86,12,4527
States,California,2019,15,1165,112,48514
States,Colorado,2019,15,1224,71,39554
States,Connecticut,2019,15,178,21,5928
States,Delaware,2019,15,10,10,2820
States,District of Columbia,2019,15,309,6,14670
States,Florida,2019,15,249,58,17435
States,Georgia,2019,15,2212,93,81477
States,Hawaii,2019,15,61,18,1537
States,Idaho,2019,15,10,7,1504
States,Illinois,2019,15,847,95,42059
States,Indiana,2019,15,103,24,5458
States,Iowa,2019,15,61,18,4801
States,Kansas,2019,15,206,32,14920
States,Kentucky,2019,15,116,32,9512
States,Louisiana,2019,15,1804,95,51581
States,Maine,2019,15,304,52,14453
States,Maryland,2019,15,114,26,8605
States,Massachusetts,2019,15,1146,58,52522
States,Michigan,2019,15,424,84,27472
States,Minnesota,2019,15,140,20,6470
States,Mississippi,2019,15,444,48,17761
States,Missouri,2019,15,88,16,3788
States,Montana,2019,15,103,35,9045
States,Nebraska,2019,15,187,46,9056
States,Nevada,2019,15,146,28,10367
States,New Hampshire,2019,15,30,15,2699
States,New Jersey,2019,15,1053,43,32888
States,New Mexico,2019,15,431,44,18450
States,New York,2019,15,1301,136,62399
States,North Carolina,2019,15,1884,156,111599
States,North Dakota,2019,15,55,11,3332
States,Ohio,2019,15,184,45,15857
States,Oklahoma,2019,15,157,23,8074
States,Oregon,2019,15,467,72,34288
States,Pennsylvania,2019,15,1057,135,57152
States,Rhode Island,2019,15,172,22,5657
States,South Carolina,2019,15,442,25,15263
States,South Dakota,2019,15,120,32,13791
States,Tennessee,2019,15,104,51,7438
States,Texas,2019,15,1131,116,28897
States,Utah,2019,15,411,50,17463
States,Vermont,2019,15,118,16,6035
States,Virginia,2019,15,2511,130,89148
States,Washington,2019,15,49,28,5717
States,West Virginia,2019,15,230,37,12839
States,Wisconsin,2019,15,327,40,15103
States,Wyoming,2019,15,19,15,3174
States,Puerto Rico,2019,15,167,4,2049
States,Virgin Islands,2019,15,9,2,672
States,New York City,2019,15,2166,35,90637
States,Alabama,2019,16,757,82,39192
States,Alaska,2019,16,141,16,3830
States,Arizona,2019,16,482,46,16477
States,Arkansas,2019,16,72,12,4118
States,California,2019,16,1084,102,47547
States,Colorado,2019,16,1117,71,38670
States,Connecticut,2019,16,161,21,5357
States,Delaware,2019,16,5,10,2222
States,District of Columbia,2019,16,198,6,13717
States,Florida,2019,16,182,54,14954
States,Georgia,2019,16,1889,96,80205
States,Hawaii,2019,16,35,17,1533
States,Idaho,2019,16,4,7,1291
States,Illinois,2019,16,691,94,45354
States,Indiana,2019,16,101,24,5233
States,Iowa,2019,16,48,18,5772
States,Kansas,2019,16,174,31,14294
States,Kentucky,2019,16,78,28,7704
States,Louisiana,2019,16,1505,95,48728
States,Maine,2019,16,261,51,14200
States,Maryland,2019,16,89,25,8185
States,Massachusetts,2019,16,888,59,46350
States,Michigan,2019,16,385,82,26104
States,Minnesota,2019,16,142,20,6909
States,Mississippi,2019,16,449,47,16542
States,Missouri,2019,16,23,13,2105
States,Montana,2019,16,71,33,8012
States,Nebraska,2019,16,160,46,8481
States,Nevada,2019,16,127,29,10455
States,New Hampshire,2019,16,22,15,2780
States,New Jersey,2019,16,830,43,31289
States,New Mexico,2019,16,405,46,19055
States,New York,2019,16,1020,133,57576
States,North Carolina,2019,16,1366,153,102799
States,North Dakota,2019,16,52,13,3704
States,Ohio,2019,16,170,43,14947
States,Oklahoma,2019,16,138,23,7588
States,Oregon,2019,16,459,72,35102
States,Pennsylvania,2019,16,748,134,52034
States,Rhode Island,2019,16,116,23,5467
States,South Carolina,2019,16,177,25,7878
States,South Dakota,2019,16,144,28,14961
States,Tennessee,2019,16,93,53,7152
States,Texas,2019,16,929,114,27143
States,Utah,2019,16,544,51,19871
States,Vermont,2019,16,104,17,6382
States,Virginia,2019,16,1802,128,83319
States,Washington,2019,16,42,28,5941
States,West Virginia,2019,16,150,40,12155
States,Wisconsin,2019,16,383,41,19590
States,Wyoming,2019,16,32,15,3127
States,Puerto Rico,2019,16,174,4,1933
States,Virgin Islands,2019,16,2,2,645
States,New York City,2019,16,1901,38,88135
States,Alabama,2019,17,857,79,40168
States,Alaska,2019,17,141,16,3823
States,Arizona,2019,17,518,46,17570
States,Arkansas,2019,17,51,8,3610
States,California,2019,17,972,112,48032
States,Colorado,2019,17,1049,70,40159
States,Connecticut,2019,17,116,17,5017
States,Delaware,2019,17,5,10,2464
States,District of Columbia,2019,17,265,6,14637
States,Florida,2019,17,144,55,15660
States,Georgia,2019,17,1897,95,81768
States,Hawaii,2019,17,46,18,1726
States,Idaho,2019,17,9,6,1263
States,Illinois,2019,17,562,97,43180
States,Indiana,2019,17,64,24,5076
States,Iowa,2019,17,26,18,5422
States,Kansas,2019,17,155,32,14903
States,Kentucky,2019,17,58,27,8853
States,Louisiana,2019,17,1495,95,51101
States,Maine,2019,17,196,48,13871
States,Maryland,2019,17,54,23,7383
States,Massachusetts,2019,17,700,58,49902
States,Michigan,2019,17,268,78,24380
States,Minnesota,2019,17,160,20,6883
States,Mississippi,2019,17,394,47,15663
States,Missouri,2019,17,29,14,2711
States,Montana,2019,17,70,32,8208
States,Nebraska,2019,17,133,45,8771
States,Nevada,2019,17,120,28,9929
States,New Hampshire,2019,17,15,15,2449
States,New Jersey,2019,17,780,43,31068
States,New Mexico,2019,17,325,46,19388
States,New York,2019,17,753,136,59726
States,North Carolina,2019,17,1222,153,104889
States,North Dakota,2019,17,35,11,3510
States,Ohio,2019,17,113,38,13133
States,Oklahoma,2019,17,116,23,7925
States,Oregon,2019,17,420,72,32697
States,Pennsylvania,2019,17,611,134,53409
States,Rhode Island,2019,17,74,23,5321
States,South Carolina,2019,17,307,25,14843
States,South Dakota,2019,17,119,30,14910
States,Tennessee,2019,17,102,51,7389
States,Texas,2019,17,657,98,24247
States,Utah,2019,17,466,51,20172
States,Vermont,2019,17,52,14,5760
States,Virginia,2019,17,1697,144,95453
States,Washington,2019,17,24,28,5838
States,West Virginia,2019,17,168,37,11152
States,Wisconsin,2019,17,261,40,18841
States,Wyoming,2019,17,26,13,3004
States,Puerto Rico,2019,17,150,5,2023
States,Virgin Islands,2019,17,1,2,683
States,New York City,2019,17,1535,34,84138
States,Alabama,2019,18,812,78,40535
States,Alaska,2019,18,150,16,4196
States,Arizona,2019,18,447,46,15285
States,Arkansas,2019,18,59,10,3808
States,California,2019,18,702,92,43294
States,Colorado,2019,18,1149,71,40365
States,Connecticut,2019,18,78,15,4915
States,Delaware,2019,18,3,10,2680
States,District of Columbia,2019,18,252,5,13847
States,Florida,2019,18,169,54,15477
States,Georgia,2019,18,1795,97,83467
States,Hawaii,2019,18,34,18,1829
States,Idaho,2019,18,10,5,1266
States,Illinois,2019,18,479,91,39394
States,Indiana,2019,18,76,24,4880
States,Iowa,2019,18,20,17,5236
States,Kansas,2019,18,112,32,14251
States,Kentucky,2019,18,44,24,7725
States,Louisiana,2019,18,1304,96,52165
States,Maine,2019,18,182,48,13595
States,Maryland,2019,18,52,26,8336
States,Massachusetts,2019,18,653,55,49362
States,Michigan,2019,18,231,81,24260
States,Minnesota,2019,18,131,20,6490
States,Mississippi,2019,18,336,45,15358
States,Missouri,2019,18,27,14,2746
States,Montana,2019,18,53,33,7999
States,Nebraska,2019,18,126,43,7925
States,Nevada,2019,18,116,29,10176
States,New Hampshire,2019,18,20,15,2712
States,New Jersey,2019,18,757,43,32157
States,New Mexico,2019,18,275,43,18434
States,New York,2019,18,656,133,56881
States,North Carolina,2019,18,991,153,106505
States,North Dakota,2019,18,43,14,3978
States,Ohio,2019,18,99,40,13532
States,Oklahoma,2019,18,80,20,7169
States,Oregon,2019,18,369,71,34844
States,Pennsylvania,2019,18,566,131,53189
States,Rhode Island,2019,18,66,23,5552
States,South Carolina,2019,18,260,25,15036
States,South Dakota,2019,18,97,29,14740
States,Tennessee,2019,18,70,51,6997
States,Texas,2019,18,722,113,28072
States,Utah,2019,18,469,50,19330
States,Vermont,2019,18,53,14,5695
States,Virginia,2019,18,1522,140,96238
States,Washington,2019,18,29,17,5225
States,West Virginia,2019,18,84,39,12430
States,Wisconsin,2019,18,348,42,21771
States,Wyoming,2019,18,19,14,3250
States,Puerto Rico,2019,18,136,4,1994
States,Virgin Islands,2019,18,6,3,926
States,New York City,2019,18,1509,37,87713
States,Alabama,2019,19,747,79,41646
States,Alaska,2019,19,109,16,3807
States,Arizona,2019,19,360,45,16453
States,Arkansas,2019,19,45,9,3390
States,California,2019,19,771,88,42421
States,Colorado,2019,19,1043,71,39951
States,Connecticut,2019,19,56,13,3226
States,Delaware,2019,19,2,9,2001
States,District of Columbia,2019,19,258,5,14364
States,Florida,2019,19,135,54,13291
States,Georgia,2019,19,1659,91,78974
States,Hawaii,2019,19,30,15,1334
States,Idaho,2019,19,11,6,1421
States,Illinois,2019,19,487,93,45999
States,Indiana,2019,19,60,23,4052
States,Iowa,2019,19,24,16,4377
States,Kansas,2019,19,114,32,14179
States,Kentucky,2019,19,60,23,7768
States,Louisiana,2019,19,1210,94,49583
States,Maine,2019,19,155,48,14163
States,Maryland,2019,19,51,23,8187
States,Massachusetts,2019,19,550,54,49135
States,Michigan,2019,19,236,79,23987
States,Minnesota,2019,19,109,21,6394
States,Mississippi,2019,19,323,46,16142
States,Missouri,2019,19,14,15,2386
States,Montana,2019,19,51,32,7294
States,Nebraska,2019,19,130,43,8342
States,Nevada,2019,19,93,29,9993
States,New Hampshire,2019,19,16,15,2665
States,New Jersey,2019,19,683,42,31819
States,New Mexico,2019,19,228,47,18180
States,New York,2019,19,512,130,57032
States,North Carolina,2019,19,766,150,98551
States,North Dakota,2019,19,25,12,3478
States,Ohio,2019,19,80,38,12523
States,Oklahoma,2019,19,72,22,7039
States,Oregon,2019,19,351,70,35545
States,Pennsylvania,2019,19,463,125,48896
States,Rhode Island,2019,19,34,23,5247
States,South Carolina,2019,19,213,24,13435
States,South Dakota,2019,19,104,30,15951
States,Tennessee,2019,19,57,53,6502
States,Texas,2019,19,620,102,24661
States,Utah,2019,19,467,50,20117
States,Vermont,2019,19,55,13,5252
States,Virginia,2019,19,1488,136,95487
States,Washington,2019,19,25,26,4906
States,West Virginia,2019,19,79,39,12998
States,Wisconsin,2019,19,252,40,21380
States,Wyoming,2019,19,7,11,2676
States,Puerto Rico,2019,19,174,6,2011
States,Virgin Islands,2019,19,5,3,897
States,New York City,2019,19,1427,36,88765
States,Alabama,2019,20,656,79,40325
States,Alaska,2019,20,110,16,3846
States,Arizona,2019,20,466,46,16776
States,Arkansas,2019,20,35,8,2190
States,California,2019,20,674,88,41245
States,Colorado,2019,20,1026,71,39651
States,Connecticut,2019,20,37,14,2578
States,Delaware,2019,20,4,10,2591
States,District of Columbia,2019,20,223,5,14203
States,Florida,2019,20,146,54,13884
States,Georgia,2019,20,1636,93,79220
States,Hawaii,2019,20,28,15,1451
States,Idaho,2019,20,3,6,1396
States,Illinois,2019,20,445,87,42446
States,Indiana,2019,20,36,21,3670
States,Iowa,2019,20,20,17,4771
States,Kansas,2019,20,116,29,13919
States,Kentucky,2019,20,52,22,7021
States,Louisiana,2019,20,1306,89,48178
States,Maine,2019,20,166,47,14221
States,Maryland,2019,20,51,25,8153
States,Massachusetts,2019,20,599,54,48412
States,Michigan,2019,20,208,81,23265
States,Minnesota,2019,20,135,21,5823
States,Mississippi,2019,20,306,44,13896
States,Missouri,2019,20,15,15,2343
States,Montana,2019,20,58,30,6981
States,Nebraska,2019,20,106,43,8254
States,Nevada,2019,20,90,28,9708
States,New Hampshire,2019,20,18,15,2396
States,New Jersey,2019,20,738,43,31657
States,New Mexico,2019,20,237,45,17357
States,New York,2019,20,315,121,38769
States,North Carolina,2019,20,708,150,98936
States,North Dakota,2019,20,31,12,3697
States,Ohio,2019,20,92,35,11655
States,Oklahoma,2019,20,71,22,7163
States,Oregon,2019,20,317,69,34430
States,Pennsylvania,2019,20,38,44,5436
States,Rhode Island,2019,20,34,23,4652
States,South Carolina,2019,20,187,24,13312
States,South Dakota,2019,20,82,30,15739
States,Tennessee,2019,20,70,52,6226
States,Texas,2019,20,597,104,23770
States,Utah,2019,20,452,50,19357
States,Vermont,2019,20,56,13,5162
States,Virginia,2019,20,1521,138,94357
States,Washington,2019,20,18,26,4692
States,West Virginia,2019,20,67,35,11110
States,Wisconsin,2019,20,308,37,20924
States,Wyoming,2019,20,1,12,2738
States,Puerto Rico,2019,20,207,5,2096
States,Virgin Islands,2019,20,5,3,958
States,New York City,2019,20,1426,36,87437
States,Alabama,2019,21,622,79,40208
States,Alaska,2019,21,59,16,4100
States,Arizona,2019,21,404,46,15852
States,Arkansas,2019,21,25,9,2094
States,California,2019,21,616,79,39908
States,Colorado,2019,21,978,71,39297
States,Connecticut,2019,21,13,10,1777
States,Delaware,2019,21,0,6,1364
States,District of Columbia,2019,21,257,5,13899
States,Florida,2019,21,127,55,14421
States,Georgia,2019,21,1407,91,79350
States,Hawaii,2019,21,28,16,1381
States,Idaho,2019,21,2,4,1011
States,Illinois,2019,21,370,79,38076
States,Indiana,2019,21,30,18,2979
States,Iowa,2019,21,21,14,3718
States,Kansas,2019,21,91,22,11038
States,Kentucky,2019,21,28,18,6663
States,Louisiana,2019,21,1234,93,49985
States,Maine,2019,21,124,34,13061
States,Maryland,2019,21,47,17,6276
States,Massachusetts,2019,21,556,47,50599
States,Michigan,2019,21,148,77,20924
States,Minnesota,2019,21,123,22,5827
States,Mississippi,2019,21,265,43,14092
States,Missouri,2019,21,10,15,1871
States,Montana,2019,21,59,31,7173
States,Nebraska,2019,21,113,42,7876
States,Nevada,2019,21,98,27,9038
States,New Hampshire,2019,21,12,15,2332
States,New Jersey,2019,21,695,36,31604
States,New Mexico,2019,21,190,43,17104
States,New York,2019,21,517,129,57545
States,North Carolina,2019,21,734,145,102184
States,North Dakota,2019,21,65,10,3290
States,Ohio,2019,21,82,38,12227
States,Oklahoma,2019,21,63,13,5206
States,Oregon,2019,21,309,69,34539
States,Pennsylvania,2019,21,437,106,48659
States,Rhode Island,2019,21,11,23,4268
States,South Carolina,2019,21,186,24,14211
States,South Dakota,2019,21,111,30,15663
States,Tennessee,2019,21,30,47,4872
States,Texas,2019,21,507,65,17407
States,Utah,2019,21,379,50,18786
States,Vermont,2019,21,50,12,5089
States,Virginia,2019,21,1444,135,94415
States,Washington,2019,21,22,12,4333
States,West Virginia,2019,21,47,25,8291
States,Wisconsin,2019,21,241,37,20773
States,Wyoming,2019,21,3,12,2437
States,Puerto Rico,2019,21,160,4,2204
States,Virgin Islands,2019,21,16,4,1005
States,New York City,2019,21,1581,35,88864
States,Alabama,2019,22,549,76,39890
States,Alaska,2019,22,159,16,4243
States,Arizona,2019,22,327,46,13568
States,Arkansas,2019,22,10,6,1131
States,California,2019,22,620,80,36696
States,Colorado,2019,22,769,71,36124
States,Connecticut,2019,22,6,9,1174
States,Delaware,2019,22,0,5,1066
States,District of Columbia,2019,22,192,5,11893
States,Florida,2019,22,143,54,13290
States,Georgia,2019,22,1348,91,77225
States,Hawaii,2019,22,26,17,1103
States,Idaho,2019,22,2,3,699
States,Illinois,2019,22,281,77,30633
States,Indiana,2019,22,39,17,2465
States,Iowa,2019,22,17,15,3317
States,Kansas,2019,22,83,21,11208
States,Kentucky,2019,22,31,17,6160
States,Louisiana,2019,22,1155,95,49520
States,Maine,2019,22,119,34,12428
States,Maryland,2019,22,37,13,4020
States,Massachusetts,2019,22,439,33,32679
States,Michigan,2019,22,140,77,20228
States,Minnesota,2019,22,102,21,4753
States,Mississippi,2019,22,314,47,16254
States,Missouri,2019,22,4,14,1584
States,Montana,2019,22,51,32,7535
States,Nebraska,2019,22,105,41,7675
States,Nevada,2019,22,80,28,8788
States,New Hampshire,2019,22,8,15,1779
States,New Jersey,2019,22,746,43,32704
States,New Mexico,2019,22,174,41,15605
States,New York,2019,22,513,129,55873
States,North Carolina,2019,22,707,144,100079
States,North Dakota,2019,22,37,10,3382
States,Ohio,2019,22,64,31,9402
States,Oklahoma,2019,22,35,13,5272
States,Oregon,2019,22,319,69,34170
States,Pennsylvania,2019,22,474,109,49761
States,Rhode Island,2019,22,6,23,3469
States,South Carolina,2019,22,184,24,14683
States,South Dakota,2019,22,0,0,0
States,Tennessee,2019,22,49,49,4845
States,Texas,2019,22,442,98,19813
States,Utah,2019,22,426,50,17480
States,Vermont,2019,22,50,12,5065
States,Virginia,2019,22,1407,138,96769
States,Washington,2019,22,23,9,3849
States,West Virginia,2019,22,31,19,5938
States,Wisconsin,2019,22,245,37,20271
States,Wyoming,2019,22,3,13,2077
States,Puerto Rico,2019,22,159,5,2404
States,Virgin Islands,2019,22,0,3,962
States,New York City,2019,22,1520,34,87371
States,Alabama,2019,23,472,78,39987
States,Alaska,2019,23,26,16,4039
States,Arizona,2019,23,268,45,13635
States,Arkansas,2019,23,25,7,1563
States,California,2019,23,579,76,37777
States,Colorado,2019,23,864,71,40355
States,Connecticut,2019,23,0,5,408
States,Delaware,2019,23,0,5,1318
States,District of Columbia,2019,23,232,5,13507
States,Florida,2019,23,103,54,13985
States,Georgia,2019,23,1090,92,77864
States,Hawaii,2019,23,30,16,1258
States,Idaho,2019,23,1,2,364
States,Illinois,2019,23,243,75,29955
States,Indiana,2019,23,26,17,2585
States,Iowa,2019,23,11,12,3451
States,Kansas,2019,23,88,20,10961
States,Kentucky,2019,23,21,16,6131
States,Louisiana,2019,23,1006,94,48240
States,Maine,2019,23,107,34,12691
States,Maryland,2019,23,33,15,4442
States,Massachusetts,2019,23,466,43,46351
States,Michigan,2019,23,144,78,23017
States,Minnesota,2019,23,98,21,5529
States,Mississippi,2019,23,224,48,15903
States,Missouri,2019,23,6,14,1748
States,Montana,2019,23,45,26,5992
States,Nebraska,2019,23,82,40,7501
States,Nevada,2019,23,95,28,9416
States,New Hampshire,2019,23,15,13,1609
States,New Jersey,2019,23,623,42,31304
States,New Mexico,2019,23,134,42,14759
States,New York,2019,23,447,125,56600
States,North Carolina,2019,23,587,140,93983
States,North Dakota,2019,23,45,11,3208
States,Ohio,2019,23,88,33,11366
