state,season_label,season_end_year,race_eth,vax_coverage,wili_mean,wili_peak,wili_peak_week,spend_metric_1,poverty_pct
LA,2015-16,2016,Non-Hispanic White,34.8,,,,11399.54,19.7
LA,2015-16,2016,Non-Hispanic Black,33.1,,,,11399.54,19.7
LA,2015-16,2016,Hispanic,24.8,,,,11399.54,19.7
LA,2015-16,2016,Non-Hispanic Asian,,,,,11399.54,19.7
LA,2016-17,2017,Overall,32.3,2.9162999999999997,5.52013,201706.0,11539.09,19.6
LA,2016-17,2017,Non-Hispanic White,34.2,2.9162999999999997,5.52013,201706.0,11539.09,19.6
LA,2016-17,2017,Non-Hispanic Black,29.3,2.9162999999999997,5.52013,201706.0,11539.09,19.6
LA,2016-17,2017,Hispanic,35.3,2.9162999999999997,5.52013,201706.0,11539.09,19.6
LA,2016-17,2017,Non-Hispanic Asian,,2.9162999999999997,5.52013,201706.0,11539.09,19.6
LA,2017-18,2018,Overall,27.4,4.843380909090909,11.3784,201752.0,11949.15,19.4
LA,2017-18,2018,Non-Hispanic White,29.2,4.843380909090909,11.3784,201752.0,11949.15,19.4
LA,2017-18,2018,Non-Hispanic Black,25.0,4.843380909090909,11.3784,201752.0,11949.15,19.4
LA,2017-18,2018,Hispanic,33.5,4.843380909090909,11.3784,201752.0,11949.15,19.4
LA,2017-18,2018,Non-Hispanic Asian,,4.843380909090909,11.3784,201752.0,11949.15,19.4
LA,2018-19,2019,Overall,34.0,4.95284,11.7402,201907.0,12204.39,19.2
LA,2018-19,2019,Non-Hispanic White,35.4,4.95284,11.7402,201907.0,12204.39,19.2
LA,2018-19,2019,Non-Hispanic Black,32.3,4.95284,11.7402,201907.0,12204.39,19.2
LA,2018-19,2019,Hispanic,40.6,4.95284,11.7402,201907.0,12204.39,19.2
LA,2018-19,2019,Non-Hispanic Asian,,4.95284,11.7402,201907.0,12204.39,19.2
LA,2019-20,2020,Overall,41.1,7.862548181818182,12.8926,202012.0,12094.87,18.6
LA,2019-20,2020,Non-Hispanic White,44.0,7.862548181818182,12.8926,202012.0,12094.87,18.6
LA,2019-20,2020,Non-Hispanic Black,34.4,7.862548181818182,12.8926,202012.0,12094.87,18.6
LA,2019-20,2020,Hispanic,50.0,7.862548181818182,12.8926,202012.0,12094.87,18.6
LA,2019-20,2020,Non-Hispanic Asian,,7.862548181818182,12.8926,202012.0,12094.87,18.6
LA,2020-21,2021,Overall,37.0,0.9546667647058823,2.57788,202040.0,12477.39,18.8
LA,2020-21,2021,Non-Hispanic White,40.0,0.9546667647058823,2.57788,202040.0,12477.39,18.8
LA,2020-21,2021,Non-Hispanic Black,31.2,0.9546667647058823,2.57788,202040.0,12477.39,18.8
LA,2020-21,2021,Hispanic,44.1,0.9546667647058823,2.57788,202040.0,12477.39,18.8
LA,2020-21,2021,Non-Hispanic Asian,,0.9546667647058823,2.57788,202040.0,12477.39,18.8
LA,2021-22,2022,Overall,34.6,1.648588606060606,4.23887,202152.0,13055.28,18.7
LA,2021-22,2022,Non-Hispanic White,37.3,1.648588606060606,4.23887,202152.0,13055.28,18.7
LA,2021-22,2022,Non-Hispanic Black,30.0,1.648588606060606,4.23887,202152.0,13055.28,18.7
LA,2021-22,2022,Hispanic,39.7,1.648588606060606,4.23887,202152.0,13055.28,18.7
LA,2021-22,2022,Non-Hispanic Asian,,1.648588606060606,4.23887,202152.0,13055.28,18.7
LA,2022-23,2023,Overall,36.3,2.6994530303030304,5.95891,202244.0,13805.14,18.9
LA,2022-23,2023,Non-Hispanic White,36.5,2.6994530303030304,5.95891,202244.0,13805.14,18.9
LA,2022-23,2023,Non-Hispanic Black,36.9,2.6994530303030304,5.95891,202244.0,13805.14,18.9
LA,2022-23,2023,Hispanic,38.9,2.6994530303030304,5.95891,202244.0,13805.14,18.9
LA,2022-23,2023,Non-Hispanic Asian,,2.6994530303030304,5.95891,202244.0,13805.14,18.9
MA,2013-14,2014,Overall,48.8,1.2806144242424242,1.99802,201406.0,9053.59,11.6
MA,2013-14,2014,Non-Hispanic White,49.5,1.2806144242424242,1.99802,201406.0,9053.59,11.6
MA,2013-14,2014,Non-Hispanic Black,45.9,1.2806144242424242,1.99802,201406.0,9053.59,11.6
MA,2013-14,2014,Hispanic,49.7,1.2806144242424242,1.99802,201406.0,9053.59,11.6
MA,2013-14,2014,Non-Hispanic Asian,,1.2806144242424242,1.99802,201406.0,9053.59,11.6
MA,2014-15,2015,Overall,49.0,1.4269985588235292,3.55623,201503.0,9325.27,11.6
MA,2014-15,2015,Non-Hispanic White,50.2,1.4269985588235292,3.55623,201503.0,9325.27,11.6
MA,2014-15,2015,Non-Hispanic Black,42.5,1.4269985588235292,3.55623,201503.0,9325.27,11.6
MA,2014-15,2015,Hispanic,49.8,1.4269985588235292,3.55623,201503.0,9325.27,11.6
MA,2014-15,2015,Non-Hispanic Asian,,1.4269985588235292,3.55623,201503.0,9325.27,11.6
MA,2015-16,2016,Overall,43.8,1.2161101212121213,2.58081,201610.0,9411.32,11.4
MA,2015-16,2016,Non-Hispanic White,45.6,1.2161101212121213,2.58081,201610.0,9411.32,11.4
MA,2015-16,2016,Non-Hispanic Black,44.6,1.2161101212121213,2.58081,201610.0,9411.32,11.4
MA,2015-16,2016,Hispanic,34.9,1.2161101212121213,2.58081,201610.0,9411.32,11.4
MA,2015-16,2016,Non-Hispanic Asian,,1.2161101212121213,2.58081,201610.0,9411.32,11.4
MA,2016-17,2017,Overall,45.2,1.3344141818181818,2.73075,201706.0,9590.56,11.1
MA,2016-17,2017,Non-Hispanic White,46.6,1.3344141818181818,2.73075,201706.0,9590.56,11.1
MA,2016-17,2017,Non-Hispanic Black,41.4,1.3344141818181818,2.73075,201706.0,9590.56,11.1
MA,2016-17,2017,Hispanic,41.3,1.3344141818181818,2.73075,201706.0,9590.56,11.1
MA,2016-17,2017,Non-Hispanic Asian,,1.3344141818181818,2.73075,201706.0,9590.56,11.1
MA,2017-18,2018,Overall,42.6,2.195561181818182,5.48851,201805.0,10003.37,10.8
MA,2017-18,2018,Non-Hispanic White,43.3,2.195561181818182,5.48851,201805.0,10003.37,10.8
MA,2017-18,2018,Non-Hispanic Black,36.2,2.195561181818182,5.48851,201805.0,10003.37,10.8
MA,2017-18,2018,Hispanic,41.6,2.195561181818182,5.48851,201805.0,10003.37,10.8
MA,2017-18,2018,Non-Hispanic Asian,,2.195561181818182,5.48851,201805.0,10003.37,10.8
MA,2018-19,2019,Overall,50.0,2.069959696969697,3.47899,201906.0,10234.18,10.3
MA,2018-19,2019,Non-Hispanic White,51.7,2.069959696969697,3.47899,201906.0,10234.18,10.3
MA,2018-19,2019,Non-Hispanic Black,44.3,2.069959696969697,3.47899,201906.0,10234.18,10.3
MA,2018-19,2019,Hispanic,45.3,2.069959696969697,3.47899,201906.0,10234.18,10.3
MA,2018-19,2019,Non-Hispanic Asian,,2.069959696969697,3.47899,201906.0,10234.18,10.3
MA,2019-20,2020,Overall,54.2,3.1807258484848484,6.61412,202012.0,9570.62,9.8
MA,2019-20,2020,Non-Hispanic White,58.5,3.1807258484848484,6.61412,202012.0,9570.62,9.8
MA,2019-20,2020,Non-Hispanic Black,44.7,3.1807258484848484,6.61412,202012.0,9570.62,9.8
MA,2019-20,2020,Hispanic,43.6,3.1807258484848484,6.61412,202012.0,9570.62,9.8
MA,2019-20,2020,Non-Hispanic Asian,,3.1807258484848484,6.61412,202012.0,9570.62,9.8
MA,2020-21,2021,Overall,58.8,0.7332002058823529,1.178,202048.0,10572.37,9.9
MA,2020-21,2021,Non-Hispanic White,63.0,0.7332002058823529,1.178,202048.0,10572.37,9.9
MA,2020-21,2021,Non-Hispanic Black,44.1,0.7332002058823529,1.178,202048.0,10572.37,9.9
MA,2020-21,2021,Hispanic,48.4,0.7332002058823529,1.178,202048.0,10572.37,9.9
MA,2020-21,2021,Non-Hispanic Asian,,0.7332002058823529,1.178,202048.0,10572.37,9.9
MA,2021-22,2022,Overall,55.2,1.9596618181818182,4.39349,202152.0,10916.1,9.9
MA,2021-22,2022,Non-Hispanic White,60.4,1.9596618181818182,4.39349,202152.0,10916.1,9.9
MA,2021-22,2022,Non-Hispanic Black,46.1,1.9596618181818182,4.39349,202152.0,10916.1,9.9
MA,2021-22,2022,Hispanic,36.5,1.9596618181818182,4.39349,202152.0,10916.1,9.9
MA,2021-22,2022,Non-Hispanic Asian,,1.9596618181818182,4.39349,202152.0,10916.1,9.9
MA,2022-23,2023,Overall,57.6,2.8906684848484847,8.89624,202251.0,11728.55,10.0
MA,2022-23,2023,Non-Hispanic White,61.8,2.8906684848484847,8.89624,202251.0,11728.55,10.0
MA,2022-23,2023,Non-Hispanic Black,45.7,2.8906684848484847,8.89624,202251.0,11728.55,10.0
MA,2022-23,2023,Hispanic,44.6,2.8906684848484847,8.89624,202251.0,11728.55,10.0
MA,2022-23,2023,Non-Hispanic Asian,,2.8906684848484847,8.89624,202251.0,11728.55,10.0
MD,2013-14,2014,Overall,42.9,1.3252961515151513,3.02808,201401.0,9393.96,10.0
MD,2013-14,2014,Non-Hispanic White,45.6,1.3252961515151513,3.02808,201401.0,9393.96,10.0
MD,2013-14,2014,Non-Hispanic Black,42.4,1.3252961515151513,3.02808,201401.0,9393.96,10.0
MD,2013-14,2014,Hispanic,35.3,1.3252961515151513,3.02808,201401.0,9393.96,10.0
MD,2013-14,2014,Non-Hispanic Asian,,1.3252961515151513,3.02808,201401.0,9393.96,10.0
MD,2014-15,2015,Overall,47.0,1.746441088235294,5.94148,201453.0,9526.76,10.0
MD,2014-15,2015,Non-Hispanic White,52.4,1.746441088235294,5.94148,201453.0,9526.76,10.0
MD,2014-15,2015,Non-Hispanic Black,38.3,1.746441088235294,5.94148,201453.0,9526.76,10.0
MD,2014-15,2015,Hispanic,39.7,1.746441088235294,5.94148,201453.0,9526.76,10.0
MD,2014-15,2015,Non-Hispanic Asian,,1.746441088235294,5.94148,201453.0,9526.76,10.0
MD,2015-16,2016,Overall,45.2,2.0577443333333334,4.37746,201607.0,9559.97,9.9
MD,2015-16,2016,Non-Hispanic White,49.8,2.0577443333333334,4.37746,201607.0,9559.97,9.9
MD,2015-16,2016,Non-Hispanic Black,38.5,2.0577443333333334,4.37746,201607.0,9559.97,9.9
MD,2015-16,2016,Hispanic,45.1,2.0577443333333334,4.37746,201607.0,9559.97,9.9
MD,2015-16,2016,Non-Hispanic Asian,,2.0577443333333334,4.37746,201607.0,9559.97,9.9
MD,2016-17,2017,Overall,46.2,2.180555181818182,6.08186,201707.0,9805.56,9.7
MD,2016-17,2017,Non-Hispanic White,50.4,2.180555181818182,6.08186,201707.0,9805.56,9.7
MD,2016-17,2017,Non-Hispanic Black,38.2,2.180555181818182,6.08186,201707.0,9805.56,9.7
MD,2016-17,2017,Hispanic,42.3,2.180555181818182,6.08186,201707.0,9805.56,9.7
MD,2016-17,2017,Non-Hispanic Asian,,2.180555181818182,6.08186,201707.0,9805.56,9.7
MD,2017-18,2018,Overall,42.0,2.3652767575757574,5.85435,201805.0,10100.07,9.4
MD,2017-18,2018,Non-Hispanic White,47.0,2.3652767575757574,5.85435,201805.0,10100.07,9.4
MD,2017-18,2018,Non-Hispanic Black,35.7,2.3652767575757574,5.85435,201805.0,10100.07,9.4
MD,2017-18,2018,Hispanic,37.5,2.3652767575757574,5.85435,201805.0,10100.07,9.4
MD,2017-18,2018,Non-Hispanic Asian,,2.3652767575757574,5.85435,201805.0,10100.07,9.4
MD,2018-19,2019,Overall,48.4,2.122148090909091,4.4211,201911.0,10326.62,9.2
MD,2018-19,2019,Non-Hispanic White,53.5,2.122148090909091,4.4211,201911.0,10326.62,9.2
MD,2018-19,2019,Non-Hispanic Black,40.5,2.122148090909091,4.4211,201911.0,10326.62,9.2
MD,2018-19,2019,Hispanic,43.4,2.122148090909091,4.4211,201911.0,10326.62,9.2
MD,2018-19,2019,Non-Hispanic Asian,,2.122148090909091,4.4211,201911.0,10326.62,9.2
MD,2019-20,2020,Overall,49.7,4.276632121212121,8.07718,202012.0,9669.05,9.0
MD,2019-20,2020,Non-Hispanic White,57.6,4.276632121212121,8.07718,202012.0,9669.05,9.0
MD,2019-20,2020,Non-Hispanic Black,40.6,4.276632121212121,8.07718,202012.0,9669.05,9.0
MD,2019-20,2020,Hispanic,43.0,4.276632121212121,8.07718,202012.0,9669.05,9.0
MD,2019-20,2020,Non-Hispanic Asian,,4.276632121212121,8.07718,202012.0,9669.05,9.0
MD,2020-21,2021,Overall,49.9,1.1092631176470586,1.86262,202048.0,10705.66,9.2
MD,2020-21,2021,Non-Hispanic White,59.2,1.1092631176470586,1.86262,202048.0,10705.66,9.2
MD,2020-21,2021,Non-Hispanic Black,39.2,1.1092631176470586,1.86262,202048.0,10705.66,9.2
MD,2020-21,2021,Hispanic,39.8,1.1092631176470586,1.86262,202048.0,10705.66,9.2
MD,2020-21,2021,Non-Hispanic Asian,,1.1092631176470586,1.86262,202048.0,10705.66,9.2
MD,2021-22,2022,Overall,51.7,2.0477658181818184,5.50521,202152.0,11130.01,9.3
MD,2021-22,2022,Non-Hispanic White,60.9,2.0477658181818184,5.50521,202152.0,11130.01,9.3
MD,2021-22,2022,Non-Hispanic Black,40.8,2.0477658181818184,5.50521,202152.0,11130.01,9.3
MD,2021-22,2022,Hispanic,38.2,2.0477658181818184,5.50521,202152.0,11130.01,9.3
MD,2021-22,2022,Non-Hispanic Asian,,2.0477658181818184,5.50521,202152.0,11130.01,9.3
MD,2022-23,2023,Overall,52.8,3.3355248484848485,7.29946,202247.0,11851.81,9.3
MD,2022-23,2023,Non-Hispanic White,60.4,3.3355248484848485,7.29946,202247.0,11851.81,9.3
MD,2022-23,2023,Non-Hispanic Black,45.9,3.3355248484848485,7.29946,202247.0,11851.81,9.3
MD,2022-23,2023,Hispanic,36.3,3.3355248484848485,7.29946,202247.0,11851.81,9.3
MD,2022-23,2023,Non-Hispanic Asian,,3.3355248484848485,7.29946,202247.0,11851.81,9.3
ME,2013-14,2014,Overall,43.9,1.0977255454545456,1.9802,201405.0,7872.33,13.9
ME,2013-14,2014,Non-Hispanic White,44.3,1.0977255454545456,1.9802,201405.0,7872.33,13.9
ME,2013-14,2014,Non-Hispanic Black,43.8,1.0977255454545456,1.9802,201405.0,7872.33,13.9
ME,2013-14,2014,Hispanic,36.0,1.0977255454545456,1.9802,201405.0,7872.33,13.9
ME,2013-14,2014,Non-Hispanic Asian,,1.0977255454545456,1.9802,201405.0,7872.33,13.9
ME,2014-15,2015,Overall,45.1,1.5536766764705883,3.33761,201504.0,8214.41,13.9
ME,2014-15,2015,Non-Hispanic White,45.2,1.5536766764705883,3.33761,201504.0,8214.41,13.9
ME,2014-15,2015,Non-Hispanic Black,43.0,1.5536766764705883,3.33761,201504.0,8214.41,13.9
ME,2014-15,2015,Hispanic,46.9,1.5536766764705883,3.33761,201504.0,8214.41,13.9
ME,2014-15,2015,Non-Hispanic Asian,,1.5536766764705883,3.33761,201504.0,8214.41,13.9
ME,2015-16,2016,Overall,43.6,1.1166987272727273,1.95195,201611.0,8390.1,13.5
ME,2015-16,2016,Non-Hispanic White,43.9,1.1166987272727273,1.95195,201611.0,8390.1,13.5
ME,2015-16,2016,Non-Hispanic Black,44.1,1.1166987272727273,1.95195,201611.0,8390.1,13.5
ME,2015-16,2016,Hispanic,39.4,1.1166987272727273,1.95195,201611.0,8390.1,13.5
ME,2015-16,2016,Non-Hispanic Asian,,1.1166987272727273,1.95195,201611.0,8390.1,13.5
ME,2016-17,2017,Overall,44.2,1.0742601212121212,2.24138,201712.0,8610.68,12.9
ME,2016-17,2017,Non-Hispanic White,44.3,1.0742601212121212,2.24138,201712.0,8610.68,12.9
ME,2016-17,2017,Non-Hispanic Black,47.9,1.0742601212121212,2.24138,201712.0,8610.68,12.9
ME,2016-17,2017,Hispanic,39.5,1.0742601212121212,2.24138,201712.0,8610.68,12.9
ME,2016-17,2017,Non-Hispanic Asian,,1.0742601212121212,2.24138,201712.0,8610.68,12.9
ME,2017-18,2018,Overall,36.7,0.7919832727272728,1.5775,201808.0,8845.08,12.5
ME,2017-18,2018,Non-Hispanic White,36.9,0.7919832727272728,1.5775,201808.0,8845.08,12.5
ME,2017-18,2018,Non-Hispanic Black,51.0,0.7919832727272728,1.5775,201808.0,8845.08,12.5
ME,2017-18,2018,Hispanic,32.5,0.7919832727272728,1.5775,201808.0,8845.08,12.5
ME,2017-18,2018,Non-Hispanic Asian,,0.7919832727272728,1.5775,201808.0,8845.08,12.5
ME,2018-19,2019,Overall,43.7,1.7925566363636365,3.30689,201908.0,9038.54,11.8
ME,2018-19,2019,Non-Hispanic White,43.9,1.7925566363636365,3.30689,201908.0,9038.54,11.8
ME,2018-19,2019,Non-Hispanic Black,41.5,1.7925566363636365,3.30689,201908.0,9038.54,11.8
ME,2018-19,2019,Hispanic,41.1,1.7925566363636365,3.30689,201908.0,9038.54,11.8
ME,2018-19,2019,Non-Hispanic Asian,,1.7925566363636365,3.30689,201908.0,9038.54,11.8
ME,2019-20,2020,Overall,49.4,2.501148636363636,6.69977,202012.0,8363.42,11.1
ME,2019-20,2020,Non-Hispanic White,50.0,2.501148636363636,6.69977,202012.0,8363.42,11.1
ME,2019-20,2020,Non-Hispanic Black,46.9,2.501148636363636,6.69977,202012.0,8363.42,11.1
ME,2019-20,2020,Hispanic,38.7,2.501148636363636,6.69977,202012.0,8363.42,11.1
ME,2019-20,2020,Non-Hispanic Asian,,2.501148636363636,6.69977,202012.0,8363.42,11.1
ME,2020-21,2021,Overall,49.8,0.43713411764705884,0.790861,202046.0,9135.17,11.0
ME,2020-21,2021,Non-Hispanic White,50.9,0.43713411764705884,0.790861,202046.0,9135.17,11.0
ME,2020-21,2021,Non-Hispanic Black,52.9,0.43713411764705884,0.790861,202046.0,9135.17,11.0
ME,2020-21,2021,Hispanic,34.6,0.43713411764705884,0.790861,202046.0,9135.17,11.0
ME,2020-21,2021,Non-Hispanic Asian,,0.43713411764705884,0.790861,202046.0,9135.17,11.0
ME,2021-22,2022,Overall,50.9,1.5136283333333334,2.70101,202219.0,9447.5,10.9
ME,2021-22,2022,Non-Hispanic White,51.8,1.5136283333333334,2.70101,202219.0,9447.5,10.9
ME,2021-22,2022,Non-Hispanic Black,33.8,1.5136283333333334,2.70101,202219.0,9447.5,10.9
ME,2021-22,2022,Hispanic,48.6,1.5136283333333334,2.70101,202219.0,9447.5,10.9
ME,2021-22,2022,Non-Hispanic Asian,,1.5136283333333334,2.70101,202219.0,9447.5,10.9
ME,2022-23,2023,Overall,49.6,2.462878121212121,9.69729,202250.0,9841.2,10.8
ME,2022-23,2023,Non-Hispanic White,50.8,2.462878121212121,9.69729,202250.0,9841.2,10.8
ME,2022-23,2023,Non-Hispanic Black,47.9,2.462878121212121,9.69729,202250.0,9841.2,10.8
ME,2022-23,2023,Hispanic,35.0,2.462878121212121,9.69729,202250.0,9841.2,10.8
ME,2022-23,2023,Non-Hispanic Asian,,2.462878121212121,9.69729,202250.0,9841.2,10.8
MI,2013-14,2014,Overall,38.1,1.8836503636363637,3.56317,201401.0,9767.46,16.9
MI,2013-14,2014,Non-Hispanic White,38.9,1.8836503636363637,3.56317,201401.0,9767.46,16.9
MI,2013-14,2014,Non-Hispanic Black,31.3,1.8836503636363637,3.56317,201401.0,9767.46,16.9
MI,2013-14,2014,Hispanic,43.0,1.8836503636363637,3.56317,201401.0,9767.46,16.9
MI,2013-14,2014,Non-Hispanic Asian,,1.8836503636363637,3.56317,201401.0,9767.46,16.9
MI,2014-15,2015,Overall,40.3,1.1911719705882353,4.93178,201452.0,10011.31,16.7
MI,2014-15,2015,Non-Hispanic White,42.2,1.1911719705882353,4.93178,201452.0,10011.31,16.7
MI,2014-15,2015,Non-Hispanic Black,31.1,1.1911719705882353,4.93178,201452.0,10011.31,16.7
MI,2014-15,2015,Hispanic,37.6,1.1911719705882353,4.93178,201452.0,10011.31,16.7
MI,2014-15,2015,Non-Hispanic Asian,,1.1911719705882353,4.93178,201452.0,10011.31,16.7
MI,2015-16,2016,Overall,36.7,1.1873748181818182,2.73456,201610.0,9996.65,16.3
MI,2015-16,2016,Non-Hispanic White,38.9,1.1873748181818182,2.73456,201610.0,9996.65,16.3
MI,2015-16,2016,Non-Hispanic Black,28.6,1.1873748181818182,2.73456,201610.0,9996.65,16.3
MI,2015-16,2016,Hispanic,29.1,1.1873748181818182,2.73456,201610.0,9996.65,16.3
MI,2015-16,2016,Non-Hispanic Asian,,1.1873748181818182,2.73456,201610.0,9996.65,16.3
MI,2016-17,2017,Overall,38.6,2.0992402727272728,4.60287,201707.0,10102.89,15.6
MI,2016-17,2017,Non-Hispanic White,40.1,2.0992402727272728,4.60287,201707.0,10102.89,15.6
MI,2016-17,2017,Non-Hispanic Black,34.0,2.0992402727272728,4.60287,201707.0,10102.89,15.6
MI,2016-17,2017,Hispanic,36.1,2.0992402727272728,4.60287,201707.0,10102.89,15.6
MI,2016-17,2017,Non-Hispanic Asian,,2.0992402727272728,4.60287,201707.0,10102.89,15.6
MI,2017-18,2018,Overall,34.3,2.3695697575757575,5.63008,201805.0,10305.15,15.0
MI,2017-18,2018,Non-Hispanic White,36.3,2.3695697575757575,5.63008,201805.0,10305.15,15.0
MI,2017-18,2018,Non-Hispanic Black,24.8,2.3695697575757575,5.63008,201805.0,10305.15,15.0
MI,2017-18,2018,Hispanic,33.4,2.3695697575757575,5.63008,201805.0,10305.15,15.0
MI,2017-18,2018,Non-Hispanic Asian,,2.3695697575757575,5.63008,201805.0,10305.15,15.0
MI,2018-19,2019,Overall,39.9,1.7124238787878787,3.21496,201912.0,10535.04,14.4
MI,2018-19,2019,Non-Hispanic White,41.5,1.7124238787878787,3.21496,201912.0,10535.04,14.4
MI,2018-19,2019,Non-Hispanic Black,32.6,1.7124238787878787,3.21496,201912.0,10535.04,14.4
MI,2018-19,2019,Hispanic,38.8,1.7124238787878787,3.21496,201912.0,10535.04,14.4
MI,2018-19,2019,Non-Hispanic Asian,,1.7124238787878787,3.21496,201912.0,10535.04,14.4
MI,2019-20,2020,Overall,43.2,1.8277830606060608,4.11629,202006.0,9858.37,13.7
MI,2019-20,2020,Non-Hispanic White,46.0,1.8277830606060608,4.11629,202006.0,9858.37,13.7
MI,2019-20,2020,Non-Hispanic Black,32.6,1.8277830606060608,4.11629,202006.0,9858.37,13.7
MI,2019-20,2020,Hispanic,40.4,1.8277830606060608,4.11629,202006.0,9858.37,13.7
MI,2019-20,2020,Non-Hispanic Asian,,1.8277830606060608,4.11629,202006.0,9858.37,13.7
MI,2020-21,2021,Overall,45.8,0.3384761176470588,0.569009,202047.0,10731.53,13.3
MI,2020-21,2021,Non-Hispanic White,49.5,0.3384761176470588,0.569009,202047.0,10731.53,13.3
MI,2020-21,2021,Non-Hispanic Black,26.5,0.3384761176470588,0.569009,202047.0,10731.53,13.3
MI,2020-21,2021,Hispanic,43.6,0.3384761176470588,0.569009,202047.0,10731.53,13.3
MI,2020-21,2021,Non-Hispanic Asian,,0.3384761176470588,0.569009,202047.0,10731.53,13.3
MI,2021-22,2022,Overall,46.5,1.3997127575757575,2.06841,202145.0,10907.74,13.1
MI,2021-22,2022,Non-Hispanic White,50.5,1.3997127575757575,2.06841,202145.0,10907.74,13.1
MI,2021-22,2022,Non-Hispanic Black,30.7,1.3997127575757575,2.06841,202145.0,10907.74,13.1
MI,2021-22,2022,Hispanic,39.3,1.3997127575757575,2.06841,202145.0,10907.74,13.1
MI,2021-22,2022,Non-Hispanic Asian,,1.3997127575757575,2.06841,202145.0,10907.74,13.1
MI,2022-23,2023,Overall,42.4,1.7353239696969698,4.32553,202251.0,11779.79,13.1
MI,2022-23,2023,Non-Hispanic White,45.2,1.7353239696969698,4.32553,202251.0,11779.79,13.1
MI,2022-23,2023,Non-Hispanic Black,33.6,1.7353239696969698,4.32553,202251.0,11779.79,13.1
MI,2022-23,2023,Hispanic,33.9,1.7353239696969698,4.32553,202251.0,11779.79,13.1
MI,2022-23,2023,Non-Hispanic Asian,,1.7353239696969698,4.32553,202251.0,11779.79,13.1
MN,2013-14,2014,Overall,48.4,1.7223019393939396,3.51852,201352.0,7943.79,11.5
MN,2013-14,2014,Non-Hispanic White,48.5,1.7223019393939396,3.51852,201352.0,7943.79,11.5
MN,2013-14,2014,Non-Hispanic Black,43.8,1.7223019393939396,3.51852,201352.0,7943.79,11.5
MN,2013-14,2014,Hispanic,51.2,1.7223019393939396,3.51852,201352.0,7943.79,11.5
MN,2013-14,2014,Non-Hispanic Asian,,1.7223019393939396,3.51852,201352.0,7943.79,11.5
MN,2014-15,2015,Overall,47.7,2.4250085882352943,7.85111,201452.0,8322.99,11.3
MN,2014-15,2015,Non-Hispanic White,47.8,2.4250085882352943,7.85111,201452.0,8322.99,11.3
MN,2014-15,2015,Non-Hispanic Black,46.3,2.4250085882352943,7.85111,201452.0,8322.99,11.3
MN,2014-15,2015,Hispanic,46.6,2.4250085882352943,7.85111,201452.0,8322.99,11.3
MN,2014-15,2015,Non-Hispanic Asian,,2.4250085882352943,7.85111,201452.0,8322.99,11.3
MN,2015-16,2016,Overall,45.6,1.5744616363636363,4.07295,201610.0,8451.51,10.8
MN,2015-16,2016,Non-Hispanic White,46.2,1.5744616363636363,4.07295,201610.0,8451.51,10.8
MN,2015-16,2016,Non-Hispanic Black,42.4,1.5744616363636363,4.07295,201610.0,8451.51,10.8
MN,2015-16,2016,Hispanic,44.5,1.5744616363636363,4.07295,201610.0,8451.51,10.8
MN,2015-16,2016,Non-Hispanic Asian,,1.5744616363636363,4.07295,201610.0,8451.51,10.8
MN,2016-17,2017,Overall,45.8,2.388278727272727,4.61632,201708.0,8719.05,10.5
MN,2016-17,2017,Non-Hispanic White,46.6,2.388278727272727,4.61632,201708.0,8719.05,10.5
MN,2016-17,2017,Non-Hispanic Black,38.5,2.388278727272727,4.61632,201708.0,8719.05,10.5
MN,2016-17,2017,Hispanic,46.7,2.388278727272727,4.61632,201708.0,8719.05,10.5
MN,2016-17,2017,Non-Hispanic Asian,,2.388278727272727,4.61632,201708.0,8719.05,10.5
MN,2017-18,2018,Overall,42.9,3.0548460606060606,6.73487,201806.0,9107.75,10.1
MN,2017-18,2018,Non-Hispanic White,44.0,3.0548460606060606,6.73487,201806.0,9107.75,10.1
MN,2017-18,2018,Non-Hispanic Black,33.6,3.0548460606060606,6.73487,201806.0,9107.75,10.1
MN,2017-18,2018,Hispanic,36.5,3.0548460606060606,6.73487,201806.0,9107.75,10.1
MN,2017-18,2018,Non-Hispanic Asian,,3.0548460606060606,6.73487,201806.0,9107.75,10.1
MN,2018-19,2019,Overall,46.6,2.6272678787878787,4.74847,201902.0,9674.67,9.7
MN,2018-19,2019,Non-Hispanic White,47.9,2.6272678787878787,4.74847,201902.0,9674.67,9.7
