REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,IS_IMPUTED
States,Georgia,2010,52,2064,60,34013,False
States,Hawaii,2010,52,32,17,957,False
States,Idaho,2010,52,90,12,3464,False
States,Illinois,2010,52,1251,76,35224,False
States,Indiana,2010,52,136,41,7849,False
States,Iowa,2010,52,28,10,1923,False
States,Kansas,2010,52,81,38,5936,False
States,Kentucky,2010,52,134,14,14044,False
States,Louisiana,2010,52,1307,46,23212,False
States,Maine,2010,52,25,31,3877,False
States,Maryland,2010,52,199,16,5401,False
States,Massachusetts,2010,52,258,50,17670,False
States,Michigan,2010,52,83,48,9226,False
States,Minnesota,2010,52,34,15,3076,False
States,Mississippi,2010,52,1570,45,17379,False
States,Missouri,2010,52,181,32,6753,False
States,Montana,2010,52,3,5,1277,False
States,Nebraska,2010,52,85,14,2220,False
States,Nevada,2010,52,624,38,16055,False
States,New Hampshire,2010,52,8,30,3007,False
States,New Jersey,2010,52,199,25,4050,False
States,New Mexico,2010,52,259,23,6684,False
States,New York,2010,52,349,100,8311,False
States,North Carolina,2010,52,158,73,9938,False
States,North Dakota,2010,52,0,10,958,False
States,Ohio,2010,52,80,47,11091,False
States,Oklahoma,2010,52,142,17,2892,False
States,Oregon,2010,52,45,21,1959,False
States,Pennsylvania,2010,52,243,56,10188,False
States,Rhode Island,2010,52,44,21,3414,False
States,South Carolina,2010,52,57,19,4854,False
States,South Dakota,2010,52,67,19,4395,False
States,Tennessee,2010,52,188,50,6853,False
States,Texas,2010,52,1293,81,37950,False
States,Utah,2010,52,42,13,3853,False
States,Vermont,2010,52,63,15,3479,False
States,Virginia,2010,52,1466,86,61175,False
States,Washington,2010,52,30,15,1220,False
States,West Virginia,2010,52,103,31,7285,False
States,Wisconsin,2010,52,29,46,2089,False
States,Wyoming,2010,52,60,30,4099,False
States,New York City,2010,52,3625,40,82434,False
States,Alabama,2011,1,1191,37,12231,False
States,Alaska,2011,1,12,8,2025,False
States,Arizona,2011,1,411,70,25741,False
States,Arkansas,2011,1,122,15,3623,False
States,California,2011,1,1190,129,33407,False
States,Colorado,2011,1,199,12,21642,False
States,Connecticut,2011,1,25,19,2708,False
States,Delaware,2011,1,30,12,3827,False
States,District of Columbia,2011,1,143,4,3005,False
States,Florida,2011,1,757,115,30148,False
States,Georgia,2011,1,1723,63,35731,False
States,Hawaii,2011,1,48,18,1965,False
States,Idaho,2011,1,95,11,4659,False
States,Illinois,2011,1,1172,78,39188,False
States,Indiana,2011,1,168,41,9590,False
States,Iowa,2011,1,13,9,2245,False
States,Kansas,2011,1,101,43,9547,False
States,Kentucky,2011,1,135,15,10622,False
States,Louisiana,2011,1,922,40,21010,False
States,Maine,2011,1,31,30,6088,False
States,Maryland,2011,1,219,18,9645,False
States,Massachusetts,2011,1,328,51,27817,False
States,Michigan,2011,1,96,49,13973,False
States,Minnesota,2011,1,61,15,4450,False
States,Mississippi,2011,1,1139,47,16853,False
States,Missouri,2011,1,173,31,8134,False
States,Montana,2011,1,0,6,2164,False
States,Nebraska,2011,1,102,16,3393,False
States,Nevada,2011,1,588,39,19076,False
States,New Hampshire,2011,1,17,30,5171,False
States,New Jersey,2011,1,224,25,5667,False
States,New Mexico,2011,1,241,24,8157,False
States,New York,2011,1,352,101,12235,False
States,North Carolina,2011,1,289,73,18931,False
States,North Dakota,2011,1,4,9,1510,False
States,Ohio,2011,1,153,48,16724,False
States,Oklahoma,2011,1,100,17,3302,False
States,Oregon,2011,1,48,19,3926,False
States,Pennsylvania,2011,1,257,56,12189,False
States,Rhode Island,2011,1,32,21,5438,False
States,South Carolina,2011,1,94,20,6440,False
States,South Dakota,2011,1,78,19,5547,False
States,Tennessee,2011,1,178,52,10471,False
States,Texas,2011,1,1524,89,47440,False
States,Utah,2011,1,37,14,7116,False
States,Vermont,2011,1,75,15,4233,False
States,Virginia,2011,1,1596,87,64119,False
States,Washington,2011,1,35,15,2299,False
States,West Virginia,2011,1,135,36,10842,False
States,Wisconsin,2011,1,27,45,3367,False
States,Wyoming,2011,1,39,27,4837,False
States,New York City,2011,1,3297,40,99575,False
States,Alabama,2011,2,1195,38,10005,False
States,Alaska,2011,2,28,8,1889,False
States,Arizona,2011,2,447,67,26118,False
States,Arkansas,2011,2,166,14,3425,False
States,California,2011,2,1354,132,35695,False
States,Colorado,2011,2,202,12,19919,False
States,Connecticut,2011,2,34,22,3249,False
States,Delaware,2011,2,104,14,4110,False
States,District of Columbia,2011,2,146,4,3003,False
States,Florida,2011,2,791,110,29755,False
States,Georgia,2011,2,1133,60,27557,False
States,Hawaii,2011,2,41,19,2031,False
States,Idaho,2011,2,115,13,5097,False
States,Illinois,2011,2,1280,79,38982,False
States,Indiana,2011,2,256,41,10650,False
States,Iowa,2011,2,21,10,4574,False
States,Kansas,2011,2,79,41,7439,False
States,Kentucky,2011,2,98,13,13792,False
States,Louisiana,2011,2,989,32,17289,False
States,Maine,2011,2,27,31,5730,False
States,Maryland,2011,2,219,19,9269,False
States,Massachusetts,2011,2,407,51,24059,False
States,Michigan,2011,2,127,51,15234,False
States,Minnesota,2011,2,47,14,4396,False
States,Mississippi,2011,2,899,45,15123,False
States,Missouri,2011,2,194,32,8241,False
States,Montana,2011,2,5,6,2253,False
States,Nebraska,2011,2,86,15,2906,False
States,Nevada,2011,2,618,38,18647,False
States,New Hampshire,2011,2,11,29,4746,False
States,New Jersey,2011,2,273,25,5490,False
States,New Mexico,2011,2,250,26,8626,False
States,New York,2011,2,383,101,11098,False
States,North Carolina,2011,2,469,77,18505,False
States,North Dakota,2011,2,2,10,1693,False
States,Ohio,2011,2,189,47,16134,False
States,Oklahoma,2011,2,180,18,3124,False
States,Oregon,2011,2,66,20,4012,False
States,Pennsylvania,2011,2,322,61,13856,False
States,Rhode Island,2011,2,19,21,4568,False
States,South Carolina,2011,2,140,22,5677,False
States,South Dakota,2011,2,91,19,5184,False
States,Tennessee,2011,2,237,50,8694,False
States,Texas,2011,2,1950,89,48030,False
States,Utah,2011,2,58,7,2233,False
States,Vermont,2011,2,57,15,3835,False
States,Virginia,2011,2,1835,91,65278,False
States,Washington,2011,2,33,16,2707,False
States,West Virginia,2011,2,128,37,10170,False
States,Wisconsin,2011,2,29,44,3443,False
States,Wyoming,2011,2,51,27,4786,False
States,New York City,2011,2,2840,38,89582,False
States,Alabama,2011,3,1624,38,12391,False
States,Alaska,2011,3,36,9,2158,False
States,Arizona,2011,3,604,68,25296,False
States,Arkansas,2011,3,271,16,3999,False
States,California,2011,3,1324,130,32879,False
States,Colorado,2011,3,236,12,20684,False
States,Connecticut,2011,3,43,21,3633,False
States,Delaware,2011,3,81,14,4078,False
States,District of Columbia,2011,3,105,4,2696,False
States,Florida,2011,3,983,114,29149,False
States,Georgia,2011,3,1288,64,36583,False
States,Hawaii,2011,3,57,18,1772,False
States,Idaho,2011,3,162,13,4524,False
States,Illinois,2011,3,1664,79,41243,False
States,Indiana,2011,3,510,41,11622,False
States,Iowa,2011,3,44,10,4371,False
States,Kansas,2011,3,148,43,9233,False
States,Kentucky,2011,3,224,15,14943,False
States,Louisiana,2011,3,1684,44,21510,False
States,Maine,2011,3,39,30,5181,False
States,Maryland,2011,3,344,19,8341,False
States,Massachusetts,2011,3,370,54,24253,False
States,Michigan,2011,3,149,50,14242,False
States,Minnesota,2011,3,82,14,4465,False
States,Mississippi,2011,3,1062,45,16027,False
States,Missouri,2011,3,189,31,8381,False
States,Montana,2011,3,5,5,1992,False
States,Nebraska,2011,3,108,16,3461,False
States,Nevada,2011,3,664,37,17545,False
States,New Hampshire,2011,3,20,30,4731,False
States,New Jersey,2011,3,307,25,5991,False
States,New Mexico,2011,3,312,26,8384,False
States,New York,2011,3,356,103,11564,False
States,North Carolina,2011,3,910,77,22856,False
States,North Dakota,2011,3,14,12,1821,False
States,Ohio,2011,3,273,48,16650,False
States,Oklahoma,2011,3,345,15,3337,False
States,Oregon,2011,3,62,18,3257,False
States,Pennsylvania,2011,3,439,64,16098,False
States,Rhode Island,2011,3,23,21,4574,False
States,South Carolina,2011,3,171,21,6874,False
States,South Dakota,2011,3,124,19,5237,False
States,Tennessee,2011,3,390,53,10699,False
States,Texas,2011,3,2518,92,53212,False
States,Utah,2011,3,143,19,6688,False
States,Vermont,2011,3,73,15,4179,False
States,Virginia,2011,3,2719,91,68448,False
States,Washington,2011,3,16,14,2219,False
States,West Virginia,2011,3,207,38,10770,False
States,Wisconsin,2011,3,42,45,3368,False
States,Wyoming,2011,3,105,26,4443,False
States,New York City,2011,3,2588,38,89798,False
States,Alabama,2011,4,1938,39,13150,False
States,Alaska,2011,4,33,9,2355,False
States,Arizona,2011,4,756,68,32376,False
States,Arkansas,2011,4,335,16,4591,False
States,California,2011,4,1768,132,38393,False
States,Colorado,2011,4,406,12,21503,False
States,Connecticut,2011,4,38,13,3546,False
States,Delaware,2011,4,84,15,4214,False
States,District of Columbia,2011,4,106,4,2701,False
States,Florida,2011,4,1076,113,31498,False
States,Georgia,2011,4,1629,65,37305,False
States,Hawaii,2011,4,68,17,1722,False
States,Idaho,2011,4,170,13,4958,False
States,Illinois,2011,4,1991,77,42193,False
States,Indiana,2011,4,902,40,13064,False
States,Iowa,2011,4,101,10,4611,False
States,Kansas,2011,4,291,42,10226,False
States,Kentucky,2011,4,365,15,18061,False
States,Louisiana,2011,4,1035,35,15601,False
States,Maine,2011,4,64,30,6189,False
States,Maryland,2011,4,322,18,8472,False
States,Massachusetts,2011,4,512,53,27470,False
States,Michigan,2011,4,252,49,15846,False
States,Minnesota,2011,4,100,14,5047,False
States,Mississippi,2011,4,1146,46,17413,False
States,Missouri,2011,4,322,31,8775,False
States,Montana,2011,4,6,6,2887,False
States,Nebraska,2011,4,164,16,3662,False
States,Nevada,2011,4,772,38,20128,False
States,New Hampshire,2011,4,22,30,5321,False
States,New Jersey,2011,4,321,25,5438,False
States,New Mexico,2011,4,452,25,8905,False
States,New York,2011,4,437,104,13025,False
States,North Carolina,2011,4,1260,76,25738,False
States,North Dakota,2011,4,19,11,1848,False
States,Ohio,2011,4,437,49,18179,False
States,Oklahoma,2011,4,511,15,3547,False
States,Oregon,2011,4,86,21,4067,False
States,Pennsylvania,2011,4,681,61,16829,False
States,Rhode Island,2011,4,55,21,5784,False
States,South Carolina,2011,4,414,23,8544,False
States,South Dakota,2011,4,150,19,5606,False
States,Tennessee,2011,4,652,52,12659,False
States,Texas,2011,4,3381,97,56973,False
States,Utah,2011,4,48,13,5361,False
States,Vermont,2011,4,89,14,4083,False
States,Virginia,2011,4,3294,90,69460,False
States,Washington,2011,4,46,14,2536,False
States,West Virginia,2011,4,313,38,10854,False
States,Wisconsin,2011,4,101,46,4248,False
States,Wyoming,2011,4,152,27,5245,False
States,New York City,2011,4,2302,40,86430,False
States,Alabama,2011,5,1504,36,11938,False
States,Alaska,2011,5,49,7,1332,False
States,Arizona,2011,5,682,71,27974,False
States,Arkansas,2011,5,296,18,4562,False
States,California,2011,5,1747,133,40255,False
States,Colorado,2011,5,486,11,19282,False
States,Connecticut,2011,5,71,21,4313,False
States,Delaware,2011,5,91,15,4553,False
States,District of Columbia,2011,5,106,4,3157,False
States,Florida,2011,5,1165,116,31893,False
States,Georgia,2011,5,1828,64,38119,False
States,Hawaii,2011,5,63,17,1685,False
States,Idaho,2011,5,200,13,5073,False
States,Illinois,2011,5,1857,76,37377,False
States,Indiana,2011,5,826,42,12198,False
States,Iowa,2011,5,102,9,3903,False
States,Kansas,2011,5,286,42,8630,False
States,Kentucky,2011,5,496,16,15490,False
States,Louisiana,2011,5,2251,44,22407,False
States,Maine,2011,5,79,30,5374,False
States,Maryland,2011,5,381,18,9501,False
States,Massachusetts,2011,5,577,54,24333,False
States,Michigan,2011,5,230,48,13238,False
States,Minnesota,2011,5,119,14,4637,False
States,Mississippi,2011,5,1142,47,16773,False
States,Missouri,2011,5,318,31,6287,False
States,Montana,2011,5,23,6,2748,False
States,Nebraska,2011,5,156,14,2484,False
States,Nevada,2011,5,775,38,19222,False
States,New Hampshire,2011,5,24,30,4755,False
States,New Jersey,2011,5,384,25,6858,False
States,New Mexico,2011,5,437,26,7858,False
States,New York,2011,5,528,100,13056,False
States,North Carolina,2011,5,1370,72,24368,False
States,North Dakota,2011,5,25,12,2040,False
States,Ohio,2011,5,555,54,15888,False
States,Oklahoma,2011,5,287,17,2236,False
States,Oregon,2011,5,55,17,3389,False
States,Pennsylvania,2011,5,758,65,17335,False
States,Rhode Island,2011,5,81,21,5765,False
States,South Carolina,2011,5,726,24,10187,False
States,South Dakota,2011,5,155,19,5395,False
States,Tennessee,2011,5,841,52,13144,False
States,Texas,2011,5,3086,95,46194,False
States,Utah,2011,5,133,14,6546,False
States,Vermont,2011,5,97,15,3915,False
States,Virginia,2011,5,3859,91,72151,False
States,Washington,2011,5,75,15,2668,False
States,West Virginia,2011,5,438,40,12611,False
States,Wisconsin,2011,5,121,47,4047,False
States,Wyoming,2011,5,145,26,4957,False
States,New York City,2011,5,2198,38,88873,False
States,Alabama,2011,6,1586,38,13782,False
States,Alaska,2011,6,41,8,2093,False
States,Arizona,2011,6,769,71,27699,False
States,Arkansas,2011,6,285,16,3527,False
States,California,2011,6,1987,138,40658,False
States,Colorado,2011,6,548,12,20775,False
States,Connecticut,2011,6,96,23,5443,False
States,Delaware,2011,6,99,14,4706,False
States,District of Columbia,2011,6,108,4,3105,False
States,Florida,2011,6,996,115,31217,False
States,Georgia,2011,6,1908,63,39163,False
States,Hawaii,2011,6,81,17,1717,False
States,Idaho,2011,6,224,11,4912,False
States,Illinois,2011,6,1774,77,41906,False
States,Indiana,2011,6,832,41,13702,False
States,Iowa,2011,6,81,8,4686,False
States,Kansas,2011,6,341,42,10672,False
States,Kentucky,2011,6,465,15,15302,False
States,Louisiana,2011,6,1596,42,21909,False
States,Maine,2011,6,100,29,6339,False
States,Maryland,2011,6,339,16,9281,False
States,Massachusetts,2011,6,697,52,29896,False
States,Michigan,2011,6,384,52,16862,False
States,Minnesota,2011,6,125,15,4977,False
States,Mississippi,2011,6,1020,46,16592,False
States,Missouri,2011,6,395,30,8065,False
States,Montana,2011,6,10,6,2816,False
States,Nebraska,2011,6,126,15,3423,False
States,Nevada,2011,6,756,39,20357,False
States,New Hampshire,2011,6,40,29,5511,False
States,New Jersey,2011,6,412,25,7026,False
States,New Mexico,2011,6,454,26,9262,False
States,New York,2011,6,572,96,14674,False
States,North Carolina,2011,6,1406,71,23157,False
States,North Dakota,2011,6,29,10,1815,False
States,Ohio,2011,6,418,54,18438,False
States,Oklahoma,2011,6,170,14,2322,False
States,Oregon,2011,6,89,21,3955,False
States,Pennsylvania,2011,6,687,60,18365,False
States,Rhode Island,2011,6,149,20,6432,False
States,South Carolina,2011,6,616,25,10195,False
States,South Dakota,2011,6,185,19,5776,False
States,Tennessee,2011,6,791,55,12606,False
States,Texas,2011,6,3280,91,40351,False
States,Utah,2011,6,299,21,10281,False
States,Vermont,2011,6,116,14,4245,False
States,Virginia,2011,6,3731,91,72740,False
States,Washington,2011,6,63,16,2908,False
States,West Virginia,2011,6,524,39,13144,False
States,Wisconsin,2011,6,135,45,4599,False
States,Wyoming,2011,6,167,25,4945,False
States,New York City,2011,6,2354,39,93901,False
States,Alabama,2011,7,1450,35,12114,False
States,Alaska,2011,7,69,7,1557,False
States,Arizona,2011,7,770,70,29238,False
States,Arkansas,2011,7,410,17,5007,False
States,California,2011,7,2036,136,40145,False
States,Colorado,2011,7,654,12,22338,False
States,Connecticut,2011,7,109,22,5496,False
States,Delaware,2011,7,125,14,4642,False
States,District of Columbia,2011,7,78,3,2790,False
States,Florida,2011,7,943,109,31971,False
States,Georgia,2011,7,1835,62,38942,False
States,Hawaii,2011,7,97,16,1695,False
States,Idaho,2011,7,301,12,5008,False
States,Illinois,2011,7,1739,76,43006,False
States,Indiana,2011,7,844,43,14125,False
States,Iowa,2011,7,105,9,4788,False
States,Kansas,2011,7,397,42,10665,False
States,Kentucky,2011,7,329,14,15366,False
States,Louisiana,2011,7,1656,43,22467,False
States,Maine,2011,7,150,29,6581,False
States,Maryland,2011,7,269,15,8801,False
States,Massachusetts,2011,7,726,52,27374,False
States,Michigan,2011,7,375,49,16332,False
States,Minnesota,2011,7,162,15,5144,False
States,Mississippi,2011,7,1089,44,18259,False
States,Missouri,2011,7,528,29,8647,False
States,Montana,2011,7,20,6,2852,False
States,Nebraska,2011,7,156,16,3520,False
States,Nevada,2011,7,784,37,19293,False
States,New Hampshire,2011,7,37,29,5592,False
States,New Jersey,2011,7,351,24,5741,False
States,New Mexico,2011,7,625,24,9713,False
States,New York,2011,7,537,88,13303,False
States,North Carolina,2011,7,1305,72,25923,False
States,North Dakota,2011,7,48,12,2128,False
States,Ohio,2011,7,409,49,18282,False
States,Oklahoma,2011,7,176,17,2457,False
States,Oregon,2011,7,94,19,3667,False
States,Pennsylvania,2011,7,663,62,18324,False
States,Rhode Island,2011,7,189,21,6933,False
States,South Carolina,2011,7,456,22,9407,False
States,South Dakota,2011,7,275,19,6325,False
States,Tennessee,2011,7,781,51,13081,False
States,Texas,2011,7,4821,88,58329,False
States,Utah,2011,7,152,14,6192,False
States,Vermont,2011,7,128,13,3723,False
States,Virginia,2011,7,3743,91,72778,False
States,Washington,2011,7,114,14,2752,False
States,West Virginia,2011,7,727,39,14196,False
States,Wisconsin,2011,7,130,43,4621,False
States,Wyoming,2011,7,125,26,4805,False
States,New York City,2011,7,2475,39,95165,False
States,Alabama,2011,8,1200,33,12407,False
States,Alaska,2011,8,65,8,2215,False
States,Arizona,2011,8,681,68,29789,False
States,Arkansas,2011,8,271,15,4491,False
States,California,2011,8,1775,134,34306,False
States,Colorado,2011,8,637,12,22302,False
States,Connecticut,2011,8,110,22,5553,False
States,Delaware,2011,8,101,13,4335,False
States,District of Columbia,2011,8,35,3,2129,False
States,Florida,2011,8,805,107,31142,False
States,Georgia,2011,8,1596,61,39344,False
States,Hawaii,2011,8,88,17,1586,False
States,Idaho,2011,8,287,12,4584,False
States,Illinois,2011,8,1568,74,40630,False
States,Indiana,2011,8,664,42,13218,False
States,Iowa,2011,8,107,9,4841,False
States,Kansas,2011,8,403,42,11867,False
States,Kentucky,2011,8,459,15,17843,False
States,Louisiana,2011,8,1102,39,21809,False
